dialogue_id,context,response,reference,annotations.relevance,annotations.language_usage,am_scores,fm_scores,am_fm_scores
humod_00112,"I could be gone for years.
I know.
I haven't given you much of a life.
Well... that's true.  I have a child by a man who won't marry me!  Who's always leaving...",Are we going to argue?,"[""I know I haven't been there for you but that's the past."", ""Let's not argue right now, please?"", ""I'm sorry""]",0.8820579529494983,0.8820579529494983,0.9302001,0.8339158059539281,0.8820579529494983
humod_00113,"I could be gone for years.
I know.
I haven't given you much of a life.
Well... that's true.  I have a child by a man who won't marry me!  Who's always leaving...","I'm sorry, Jenny. I am.","['Sometimes people just need to leave.', ""You knew when we met that I wasn't the kind of guy to settle down and raise a family."", 'Yes and I have failed you, I am sorry.']",0.9036646057182874,0.9036646057182874,0.86736846,0.9399607517350368,0.9036646057182874
humod_00114,She said yes.,Thank God...,"[""That's great news!"", ""Good, that's all I wanted!"", 'good.']",0.8114407771351464,0.8114407771351464,0.8902766,0.7326049434190048,0.8114407771351464
humod_00115,She said yes.,And this is my very best friend Mantan.,"['Congratulations!!', ""Hello I'm Mary"", 'And what you think about it?']",0.8498483405126609,0.8498483405126609,0.88692015,0.8127765269306259,0.8498483405126609
humod_00116,God... you're so beautiful!  I can't believe no other man has ever taken you away from me...,They tried... but I didn't let them.,"[""I don't belong to you asshole."", ""Thank you honey. I was always waiting for you and won't let anyone take me away."", 'I would never allow anyone to take me away from you.']",0.8981781641106877,0.8981781641106877,0.90447915,0.8918771822176523,0.8981781641106877
humod_00117,God... you're so beautiful!  I can't believe no other man has ever taken you away from me...,I'll wait.,"[""You're too cheesy and I don't believe to a word you say. Stop flattering me."", ""You're bullshitting me.. come on... I'm not that dumb...."", ""Thank you, don't worry, I won't run away.""]",0.9584429587288785,0.9584429587288785,0.92233396,0.9945519616929867,0.9584429587288785
humod_00118,Can't you stay with us a little?,I am busy inside.,"['No, I have to go.', ""I could but I won't"", ""Sure, let's finish that puzzle you started months ago.""]",0.9246713012645891,0.9246713012645891,0.9179994,0.9313432157417636,0.9246713012645891
humod_00119,Can't you stay with us a little?,Jack.,"['No, I am headed out. Got a flight to catch!', 'Why would I want to?', ""You know I can't.""]",0.9346654238055288,0.9346654238055288,0.9232879,0.9460429195066569,0.9346654238055288
humod_00120,What are you listening to?,"I am not listening, Father.  But I can't help hearing.","['I am not listening to anything in particular at this moment.', ""Why do you think I'm listening to anything?"", 'Music.']",0.8909521381664044,0.8909521381664044,0.9024354,0.8794688543891442,0.8909521381664044
humod_00121,What are you listening to?,Yeah -- I'm giving up the apartment.,"['Some cool jazz music.', ""It's music."", 'A song I used to love when I was a kid.']",0.9093392698890292,0.9093392698890292,0.9207629,0.8979156432402777,0.9093392698890292
humod_00122,"What does he say?
He asks when he can come to visit you.  He left his address.",He never had one... except aboard my ships!,"['Good. Put it somewhere I can find it.', ""Tell him I'll be free next Friday"", 'Does he want me to visit him?']",0.9267670589998214,0.9267670589998214,0.8846311,0.9689030206829008,0.9267670589998214
humod_00123,"What does he say?
He asks when he can come to visit you.  He left his address.",I'm looking for potential.,"[""Ok, I'll give him a call."", 'he would like to see you', 'Do not tell him where Ilive.']",0.9556320078054636,0.9556320078054636,0.9304304,0.9808336033184467,0.9556320078054636
humod_00124,"I want you to tell me everything you remember, Father.  From the beginning.  Everything.
Really?  God... I wouldn't know where to start... and yet...",Tell me the first thing that comes to your mind.,"['Start wherever you want.', 'Why not start at the beginning?', 'And yet what?']",0.8188253697941493,0.8188253697941493,0.8886795,0.7489712351937674,0.8188253697941493
humod_00125,"I want you to tell me everything you remember, Father.  From the beginning.  Everything.
Really?  God... I wouldn't know where to start... and yet...",No. Look. There.,"['Think, and take your time and you can do it.', 'Just start from the beginning.', ""I'll start from the morning.""]",0.8018827389485066,0.8018827389485066,0.9050916,0.6986738941682228,0.8018827389485066
humod_00126,All I have to do is call the guards.,Call them.,"['okay', 'Go for it, call them right now.', ""call them and let's see what happens""]",0.7574424203042316,0.7574424203042316,0.8767311,0.6381537429102514,0.7574424203042316
humod_00127,All I have to do is call the guards.,No. No.,"[""No, please don't call them."", ""Don't do it. You will regret"", 'Please do not call the guards.']",0.7328966721854098,0.7328966721854098,0.8799684,0.5858249396009221,0.7328966721854098
humod_00128,"You come!  You speak first!
Tell the Chief we thank him.
Chief knows.",Tell him his country is very beautiful.  Tell him we are leaving men here -- to build a fort.,"['We look forward to being of help to your country.', ""Tell him we mean no harm. Tell him we just need...I don't know. We need help."", ""Tell him that he's doing an awesome job!""]",0.8700240077767158,0.8700240077767158,0.830746,0.9093020205087234,0.8700240077767158
humod_00129,"You come!  You speak first!
Tell the Chief we thank him.
Chief knows.","David, let's go now.","['LEAVE NOW', ""Good. Now it's time for us to leave, was nice meeting you."", ""Alright, cool, let's head out.""]",0.9482831074985762,0.9482831074985762,0.92736953,0.9691966800278227,0.9482831074985762
humod_00130,"Chief says -- how many?
Thousands.",Why?,"['Did you count them?', 'WOW, THAT IS A LOT.', ""That's a lot!""]",0.8875209507264052,0.8875209507264052,0.919696,0.8553459280565092,0.8875209507264052
humod_00131,"Chief says -- how many?
Thousands.",Now. We close now.,"['We better prepare then.', 'That would a lot of civilian casualties.', ""THAT ISN'T ENOUGH.""]",0.8603079065368762,0.8603079065368762,0.9031849,0.8174309223266819,0.8603079065368762
humod_00132,"To bring the word of God.
Chief says -- he has a God.
... and also to bring medicine.
Chief says...",He has medicine.  Tell him we admire his people.,"['Tell him to bring the medicine.', 'We need to bring medicine to save lives.', 'Medicine we need, but we already have a God.']",0.9329153389527636,0.9329153389527636,0.90942144,0.9564092339663183,0.9329153389527636
humod_00133,"To bring the word of God.
Chief says -- he has a God.
... and also to bring medicine.
Chief says...",The big one.,"['Get those capsules.', 'what kind of medicine', 'There is only one major one.']",0.9168365043605942,0.9168365043605942,0.9225825,0.9110905015877044,0.9168365043605942
humod_00134,"We will work with his people.  We want peace.  Ask the Chief if he understands?
He understands.",Ask him if he will help.,"['Is he willing to help?', 'Then contact them and let them know we are allies.', 'Go ask him now.']",0.8580779561810561,0.8580779561810561,0.8988085,0.8173474330530301,0.8580779561810561
humod_00135,"We will work with his people.  We want peace.  Ask the Chief if he understands?
He understands.",I don't know. Oh.,"['Glad to hear it.  Where do we go from here?', 'Good, then we have a deal!', 'I am glad...']",0.8627784586479317,0.8627784586479317,0.926833,0.7987239433388016,0.8627784586479317
humod_00136,"I am listening, my son.
Father, I have betrayed my family. I betrayed my men.  And I betrayed you.
What are you saying?
I lied.  The journey will be longer than I said.
How long?",I am not sure... It could be twice the distance.,"['I will be gone for 4 days instead of 2.', ""I don't know exactly."", ""I don't know.  I lost the map.""]",0.8997491383124472,0.8997491383124472,0.8956748,0.9038234519102336,0.8997491383124472
humod_00137,"I am listening, my son.
Father, I have betrayed my family. I betrayed my men.  And I betrayed you.
What are you saying?
I lied.  The journey will be longer than I said.
How long?",Go?,"['It will take the entirety of my life.', 'It will be 2 more weeks.', 'Longer and harder than I first told you.']",0.8518376368505859,0.8518376368505859,0.9252236,0.7784516847576903,0.8518376368505859
humod_00138,"I am listening, my son.
Father, I have betrayed my family. I betrayed my men.  And I betrayed you.
What are you saying?
I lied.  The journey will be longer than I said.",How long?,"['When did you find out the journey would take longer?', 'How much longer?', 'It figures.']",0.8720927460524815,0.8720927460524815,0.8858534,0.8583320823378122,0.8720927460524815
humod_00139,"I am listening, my son.
Father, I have betrayed my family. I betrayed my men.  And I betrayed you.
What are you saying?
I lied.  The journey will be longer than I said.","Could you hurry up, please... it's kinda hot out here.","['Why will it be longer?', 'What do you mean?  How long will it be?', 'How long will it be?']",0.9123919811185501,0.9123919811185501,0.89560544,0.9291785173289582,0.9123919811185501
humod_00140,I suppose we're both old men now.,"You'll always be older than me, Father.","['Where did the time go?', 'Yes, I suppose we are', 'You are older than me']",0.9328519029711102,0.9328519029711102,0.91882175,0.9468820538708398,0.9328519029711102
humod_00141,I suppose we're both old men now.,Well?,"['What do you mean ""we""?', ""I don't think so for me atleast"", 'Speak for yourself.']",0.7646380844151384,0.7646380844151384,0.93012524,0.5991509323190461,0.7646380844151384
humod_00142,We can't raise the wheel without it.,My horse doesn't work.,"['How do we get it then?', ""My horse won't pull, what else could we use?"", 'Well we need to figure out how to raise the wheel without it, it is broke!']",0.8334591160817573,0.8334591160817573,0.888129,0.7787892362681288,0.8334591160817573
humod_00143,We can't raise the wheel without it.,I'm staying here with you tonight. There's no getting rid of me.,"['We will have to go get the part then to raise the wheel.', ""Fine, I'll go get it."", 'Then I suppose we should get it.']",0.9620687287100708,0.9620687287100708,0.9298675,0.9942699513929198,0.9620687287100708
humod_00144,"That's what he did to me.  He put cigarettes out on me.
Your father put cigarettes out on you?
Out on my back when I was a small boy.",Can I see your back?,"['Well, I’ll tell you this. He’s gonna pay for what he’s done.', 'Can I see them please?', ""That's terrible.""]",0.9321305538958142,0.9321305538958142,0.9340849,0.9301762155186792,0.9321305538958142
humod_00145,"That's what he did to me.  He put cigarettes out on me.
Your father put cigarettes out on you?
Out on my back when I was a small boy.","Yesterday, you were a loan shark.","[""I'm sorry that happened to you, that's horrible."", ""What a fucking bastard.  I'm so sorry for what he did to you."", 'That is a terrible thing to do.']",0.9428628412947166,0.9428628412947166,0.8938169,0.9919087942570664,0.9428628412947166
humod_00146,"Now I become custody of police department?
If you cooperate with the DA - maybe they'll help you with your situation.
I will if they don't send me back.",They won't until this is over.,"[""They don't send you back until the case is over."", 'Good. Then we are in agreement.', 'I will make sure of it.']",0.910464264446806,0.910464264446806,0.912121,0.9088075309878808,0.910464264446806
humod_00147,"Now I become custody of police department?
If you cooperate with the DA - maybe they'll help you with your situation.
I will if they don't send me back.","Not all Tradition is bad, Mrs. Peel. No thank you.","['I can’t promise you that, but I will talk to the DA about it.', 'Thats not up to me.', 'I am glad you are willingly to cooroperate']",0.8632046087631569,0.8632046087631569,0.9142666,0.8121426312226028,0.8632046087631569
humod_00148,I can't take you to my place.,Somewhere else?,"['Would you like to go to my place?', 'Why? Too many cats at your place?', ""That's okay""]",0.9090601733221533,0.9090601733221533,0.9064113,0.9117090564755442,0.9090601733221533
humod_00149,I can't take you to my place.,"You're a real case, you know that, Jack?","['OK thank you maybe we can go to tour place next time.', 'why whats the reason?', ""Why can't you?""]",0.9339026041446514,0.9339026041446514,0.928236,0.9395692005988732,0.9339026041446514
humod_00150,"The men are out of quarters - practicing putting out fires.
So...the station is empty?",Yeah.  This way.,"[""No. They're just doing fire simulations on the computers."", 'Yes, we need to act now and watch our backs, they can come back anytime.', 'Exactly. We need to act now.']",0.8477845200712425,0.8477845200712425,0.8794007,0.8161683696140731,0.8477845200712425
