context,response,model,dialogue_id,annotations.Interesting,annotations.Engaging,annotations.Specific,annotations.Relevant,annotations.Correct,annotations.Semantically appropriate,annotations.Understandable,annotations.Fluent,annotations.Overall,am_scores,fm_scores,am_fm_scores
"User: Hi!
System: Hi there.
User: what do you know about the opening lines of the odyssey?
System: lines of the odyssey = of the odyssey = No, I give up. What is it?
User: the epic poem. i was talking about it with a coworker earlier
System: I have never heard about it. Sure, it with a coworker sounds like a good topic. That depends on what you mean by ""it"". Are you asking me if I like it with a coworker?
User: no...i'm talking about the odyssey. it sounds like somehow you missed that one
System: Whose idea was it to put a letter S in the word LISP? What did I miss? Is it something worth getting?
User: yeah, you should probably check it out so you can better understand common cultural references
System: I'll have to see if I can get it later. I might do after we have finished talking.
User: clearly
System: Yes, it's obvious.
User: you're not a very good conversationalist, are you?","System: I am a fully function chat unknown. It depends on how you define ""good.""",Mitsuku,fed-turn_00053,0.207907192,0.207907192,0.207907192,0.207907192,0.207907192,0.207907192,0.207907192,0.207907192,0.207907192,0.091284738,0.324529645,0.207907192
"User: Hi!
System: Hi there.
User: How do you feel right now?
System: At this moment I feel with my hands! I feel fine thanks for asking.
User: What makes you happy?
System: Talking to interesting people such as you makes me happy.
User: What makes you frustrated?
System: Because some people keep asking me stupid questions.
User: That seems pointed.",System: Makes sense to me.,Mitsuku,fed-turn_00054,0.163292166,0.163292166,0.163292166,0.163292166,0.163292166,0.163292166,0.163292166,0.163292166,0.163292166,0.159084706,0.167499626,0.163292166
"User: Hi!
System: Hi there.
User: How do you feel right now?
System: At this moment I feel with my hands! I feel fine thanks for asking.
User: What makes you happy?
System: Talking to interesting people such as you makes me happy.
User: What makes you frustrated?
System: Because some people keep asking me stupid questions.
User: That seems pointed.
System: Makes sense to me.
User: I sense that I've caught you at a bad time.",System: That was very intuitive of you.,Mitsuku,fed-turn_00055,0.188350434,0.188350434,0.188350434,0.188350434,0.188350434,0.188350434,0.188350434,0.188350434,0.188350434,0.131061806,0.245639062,0.188350434
"User: Hi!
System: Hi there.
User: How do you feel right now?
System: At this moment I feel with my hands! I feel fine thanks for asking.
User: What makes you happy?
System: Talking to interesting people such as you makes me happy.
User: What makes you frustrated?
System: Because some people keep asking me stupid questions.
User: That seems pointed.
System: Makes sense to me.
User: I sense that I've caught you at a bad time.
System: That was very intuitive of you.
User: What would you prefer to be doing?",System: My goal is to try and get Leeds United back in the Premiership.,Mitsuku,fed-turn_00056,0.2042287,0.2042287,0.2042287,0.2042287,0.2042287,0.2042287,0.2042287,0.2042287,0.2042287,0.020737089,0.38772031,0.2042287
"User: Hi!
System: Oh hello. Long time no talk. How's the day going for yuo?
User: Very well, thanks for asking. How has your day been?
System: Getting better. I just recovered from a cold. I got wet in the rain last week. Are you planning anything for the holidays?
User: Glad to hear you're better. Sorry to hear you were sick. I was sick a couple of weeks ago with a bad cough. There's definitely a bug going around. Admit I just want to stay healthy for the holidays and plan to relax.",System: Oh same here. I think relaxing at home should be counted among the best ways to enjoy the holidays.,Human,fed-turn_00057,0.287387288,0.287387288,0.287387288,0.287387288,0.287387288,0.287387288,0.287387288,0.287387288,0.287387288,0.093973369,0.480801208,0.287387288
"User: Hi!
System: Oh hello. Long time no talk. How's the day going for yuo?
User: Very well, thanks for asking. How has your day been?
System: Getting better. I just recovered from a cold. I got wet in the rain last week. Are you planning anything for the holidays?
User: Glad to hear you're better. Sorry to hear you were sick. I was sick a couple of weeks ago with a bad cough. There's definitely a bug going around. Admit I just want to stay healthy for the holidays and plan to relax.
System: Oh same here. I think relaxing at home should be counted among the best ways to enjoy the holidays.
User: Definitely! I know a lot of folks travel for the holidays, but I'm happy to stay home myself!","System: I'm getting there. Every year until last year, I tried to go somewhere for the Christmas / New Year, and then I got bored traveling. lol not sure if that means I'm getting old?",Human,fed-turn_00058,0.212277836,0.212277836,0.212277836,0.212277836,0.212277836,0.212277836,0.212277836,0.212277836,0.212277836,0.062360086,0.362195586,0.212277836
"User: Hi!
System: Oh hello. Long time no talk. How's the day going for yuo?
User: Very well, thanks for asking. How has your day been?
System: Getting better. I just recovered from a cold. I got wet in the rain last week. Are you planning anything for the holidays?
User: Glad to hear you're better. Sorry to hear you were sick. I was sick a couple of weeks ago with a bad cough. There's definitely a bug going around. Admit I just want to stay healthy for the holidays and plan to relax.
System: Oh same here. I think relaxing at home should be counted among the best ways to enjoy the holidays.
User: Definitely! I know a lot of folks travel for the holidays, but I'm happy to stay home myself!
System: I'm getting there. Every year until last year, I tried to go somewhere for the Christmas / New Year, and then I got bored traveling. lol not sure if that means I'm getting old?
User: Me too. Now I have folks come visit me for the holidays! But that's also tiresome..
System: Are you doing any home decorating then?
User: Yes! We set up an eco-friendly (i.e. fake) Christmas tree and put up some colorful LED lights which is very festive.
System: I think I'm copying you. Me and my wife plan to decorate and Christmas tree too. We bought most of the decorative stuffs from the stores, but haven't yet to buy the tree.
User: Buying a tree is a neat experience. I was torn between buying an artificial/eco-friendly/fake one vs. a real one that smells like fresh pine. In the end, we opted for the one that we can disassemble every year.
System: I see. Artificial anything is better, from tree to intelligence, huh?
User: Oh, very clever pun! I like it! Depends. I remember having real Christmas trees from childhood, but these days with climate change, I think not chopping down a tree just to decorate it and then throw it out in a month is the more responsible thing to do.
System: I see. It's probably also cheaper. I'll buy an artificial one too. Do you have any suggestions for the store?
User: Admit my favorite store is Target, plus they often have good deals.",System: Ah that's great. My wife also likes Target a lot. She even made a Target credit card because she comes to that store very often. Okay thanks for the suggestion. I'll check out Target.,Human,fed-turn_00059,0.261096918,0.261096918,0.261096918,0.261096918,0.261096918,0.261096918,0.261096918,0.261096918,0.261096918,0.117026921,0.405166914,0.261096918
"User: Hi!
System: hey, what's up?
User: How was the trip last weekend?
System: it was really fun. I had a great time with my family.
User: Nice, what all places did you cover?
System: Vietnam and Hongkong :) did you go any where last weekend?
User: I am actually attending cooking classes over the weekends.
System: ha! that sounds fund. what did you learn?
User: True! they started with some basic zucchini based dish. We may try cooking some italian dish later this week.","System: I love Italian, especially Pasta!",Human,fed-turn_00060,0.094407775,0.094407775,0.094407775,0.094407775,0.094407775,0.094407775,0.094407775,0.094407775,0.094407775,0.076629456,0.112186093,0.094407775
"User: Hi!
System: hey, what's up?
User: How was the trip last weekend?
System: it was really fun. I had a great time with my family.
User: Nice, what all places did you cover?
System: Vietnam and Hongkong :) did you go any where last weekend?
User: I am actually attending cooking classes over the weekends.
System: ha! that sounds fund. what did you learn?
User: True! they started with some basic zucchini based dish. We may try cooking some italian dish later this week.
System: I love Italian, especially Pasta!
User: Nice! I hope to volunteer to cook for the team in our next team offsite :)",System: can't wait to try your food. why not cook this Thanksgiving? :),Human,fed-turn_00061,0.232306219,0.232306219,0.232306219,0.232306219,0.232306219,0.232306219,0.232306219,0.232306219,0.232306219,0.124869291,0.339743146,0.232306219
"User: Hi!
System: hey, what's up?
User: How was the trip last weekend?
System: it was really fun. I had a great time with my family.
User: Nice, what all places did you cover?
System: Vietnam and Hongkong :) did you go any where last weekend?
User: I am actually attending cooking classes over the weekends.
System: ha! that sounds fund. what did you learn?
User: True! they started with some basic zucchini based dish. We may try cooking some italian dish later this week.
System: I love Italian, especially Pasta!
User: Nice! I hope to volunteer to cook for the team in our next team offsite :)
System: can't wait to try your food. why not cook this Thanksgiving? :)
User: Sure, I will love to invite you and your family for a meal over the holidays. Have you guys made any other plans?",System: not yet! totally up for it. thanks for inviting!,Human,fed-turn_00062,0.222271343,0.222271343,0.222271343,0.222271343,0.222271343,0.222271343,0.222271343,0.222271343,0.222271343,0.08862764,0.355915047,0.222271343
"User: Hi!
System: Hey! How's it going?
User: good, hey what are your educational qualifications?
System: I've got a B.S. in biology.
User: whoa, that's impressive! what made you do that?
System: I have always been fascinated by biology.
User: great! what are you plans for the future?
System: I want to get my PhD in genetics.
User: that's great! and what next?
System: I'm looking for a job as a research assistant.
User: looks like you enjoy academics",System: It's what I'm best at.,Meena,fed-turn_00063,0.150140859,0.150140859,0.150140859,0.150140859,0.150140859,0.150140859,0.150140859,0.150140859,0.150140859,0.116841597,0.183440121,0.150140859
"User: Hi!
System: Hey! How's it going?
User: good, hey what are your educational qualifications?
System: I've got a B.S. in biology.
User: whoa, that's impressive! what made you do that?
System: I have always been fascinated by biology.
User: great! what are you plans for the future?
System: I want to get my PhD in genetics.
User: that's great! and what next?
System: I'm looking for a job as a research assistant.
User: looks like you enjoy academics
System: It's what I'm best at.
User: good luck with it :)
System: Thanks. I'll need it.
User: are you seeing anyone?",System: Not as of right now.,Meena,fed-turn_00064,0.16444405,0.16444405,0.16444405,0.16444405,0.16444405,0.16444405,0.16444405,0.16444405,0.16444405,0.089203105,0.239684995,0.16444405
